"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2014","74.55","74.55","74.55","74.55","0.01K","0.07%"
"Apr 11, 2014","74.50","74.50","74.50","74.50","0.04K","0.68%"
"Apr 10, 2014","74.00","74.00","74.00","74.00","-","0.82%"
"Apr 09, 2014","73.40","73.40","73.40","73.40","0.04K","0.00%"
"Apr 08, 2014","73.40","73.40","73.40","73.40","0.01K","-0.07%"
"Apr 07, 2014","73.45","73.45","73.45","73.45","0.01K","-0.14%"
"Apr 04, 2014","73.55","73.55","73.55","73.55","0.04K","-0.14%"
"Apr 03, 2014","73.65","73.65","73.65","73.65","0.04K","0.27%"
"Apr 02, 2014","73.45","73.45","73.45","73.45","0.13K","-1.41%"
"Apr 01, 2014","74.50","74.50","74.50","74.50","0.01K","-0.07%"
"Mar 31, 2014","74.55","74.55","74.55","74.55","0.16K","0.27%"
"Mar 28, 2014","74.35","74.35","74.35","74.35","-","0.00%"
"Mar 27, 2014","74.35","74.35","74.35","74.35","0.03K","0.07%"
"Mar 26, 2014","74.30","74.30","74.30","74.30","0.05K","0.00%"
"Mar 25, 2014","74.30","74.30","74.30","74.30","0.01K","-0.27%"
"Mar 24, 2014","74.50","74.50","74.50","74.50","-","0.00%"
"Mar 21, 2014","74.50","74.50","74.50","74.50","-","0.13%"
"Mar 20, 2014","74.40","74.40","74.40","74.40","0.01K","-0.13%"
"Mar 19, 2014","74.50","74.50","74.50","74.50","0.02K","-0.07%"
"Mar 18, 2014","74.55","74.55","74.55","74.55","0.01K","-0.07%"
"Mar 17, 2014","74.60","74.60","74.60","74.60","0.02K","0.13%"
"Mar 14, 2014","74.50","74.50","74.50","74.50","0.08K","0.81%"
"Mar 13, 2014","73.90","73.90","73.90","73.90","0.02K","0.89%"
"Mar 12, 2014","73.25","73.25","73.25","73.25","0.02K","0.27%"
"Mar 11, 2014","73.05","73.05","73.05","73.05","0.01K","0.55%"
"Mar 10, 2014","72.65","72.65","72.65","72.65","0.01K","-2.42%"
"Mar 07, 2014","74.45","74.45","74.45","74.45","0.02K","-0.07%"
"Mar 06, 2014","74.50","74.50","74.50","74.50","0.01K","-0.60%"
"Mar 05, 2014","74.95","74.95","74.95","74.95","0.03K","-1.51%"
"Mar 04, 2014","76.10","76.10","76.10","76.10","0.03K","-0.78%"
"Mar 03, 2014","76.70","76.70","76.70","76.70","0.07K","-1.10%"
"Feb 28, 2014","77.55","77.55","77.55","77.55","0.04K","0.13%"
"Feb 27, 2014","77.45","77.45","77.45","77.45","0.01K","0.26%"
"Feb 26, 2014","77.25","77.25","77.25","77.25","0.03K","-0.26%"
"Feb 25, 2014","77.45","77.45","77.45","77.45","0.04K","0.19%"
"Feb 24, 2014","77.30","77.30","77.30","77.30","0.01K","-0.39%"
"Feb 21, 2014","77.60","77.60","77.60","77.60","0.02K","0.00%"
"Feb 20, 2014","77.60","77.60","77.60","77.60","0.01K","0.13%"
"Feb 19, 2014","77.50","77.50","77.50","77.50","0.05K","-0.13%"
"Feb 18, 2014","77.60","77.60","77.60","77.60","0.02K","0.06%"
"Feb 17, 2014","77.55","77.55","77.55","77.55","0.03K","0.26%"
"Feb 14, 2014","77.35","77.35","77.35","77.35","0.01K","0.06%"
"Feb 13, 2014","77.30","77.30","77.30","77.30","0.02K","0.06%"
"Feb 12, 2014","77.25","77.25","77.25","77.25","0.01K","0.00%"
"Feb 11, 2014","77.25","77.25","77.25","77.25","-","-0.90%"
"Feb 10, 2014","77.95","77.95","77.95","77.95","0.01K","0.06%"
"Feb 07, 2014","77.90","77.90","77.90","77.90","0.02K","-0.38%"
"Feb 06, 2014","78.20","78.20","78.20","78.20","0.01K","0.00%"
"Feb 05, 2014","78.20","78.20","78.20","78.20","0.03K","-0.13%"
"Feb 04, 2014","78.30","78.30","78.30","78.30","0.02K","-1.14%"
"Feb 03, 2014","79.20","79.20","79.20","79.20","0.05K","-3.83%"
"Jan 31, 2014","82.35","82.35","82.35","82.35","-","0.24%"
"Jan 30, 2014","82.15","82.15","82.15","82.15","-","-0.06%"
"Jan 29, 2014","82.20","82.20","82.20","82.20","-","0.00%"
"Jan 28, 2014","82.20","82.20","82.20","82.20","-","0.00%"
"Jan 27, 2014","82.20","82.20","82.20","82.20","-","-0.48%"
"Jan 24, 2014","82.60","82.60","82.60","82.60","-","0.30%"
"Jan 23, 2014","82.35","82.35","82.35","82.35","-","-0.30%"
"Jan 22, 2014","82.60","82.60","82.60","82.60","-","0.18%"
"Jan 21, 2014","82.45","82.45","82.45","82.45","-","-0.72%"
"Jan 20, 2014","83.05","83.05","83.05","83.05","-","-0.60%"
"Jan 17, 2014","83.55","83.55","83.55","83.55","-","0.00%"
"Jan 16, 2014","83.55","83.55","83.55","83.55","-","0.00%"
"Jan 15, 2014","83.55","83.55","83.55","83.55","0.01K","0.48%"
"Jan 14, 2014","83.15","83.15","83.15","83.15","0.02K","-0.42%"
"Jan 13, 2014","83.50","83.50","83.50","83.50","-","-0.36%"
"Jan 10, 2014","83.80","83.80","83.80","83.80","-","-1.41%"
"Jan 09, 2014","85.00","85.00","85.00","85.00","0.01K","-0.23%"
"Jan 08, 2014","85.20","85.20","85.20","85.20","0.01K","0.24%"
"Jan 07, 2014","85.00","85.00","85.00","85.00","0.01K","-0.82%"
"Jan 06, 2014","85.70","85.70","85.70","85.70","-","-0.92%"
"Jan 03, 2014","86.50","86.50","86.50","86.50","-","-0.75%"
"Jan 02, 2014","87.15","87.15","87.15","87.15","-","-0.11%"
"Dec 31, 2013","87.25","87.25","87.25","87.25","-","0.00%"
"Dec 30, 2013","87.25","87.25","87.25","87.25","-","1.51%"
"Dec 27, 2013","85.95","85.95","85.95","85.95","-","0.12%"
"Dec 24, 2013","85.85","85.85","85.85","85.85","-","0.00%"
"Dec 23, 2013","85.85","85.85","85.85","85.85","-","0.00%"
"Dec 20, 2013","85.85","85.85","85.85","85.85","-","-0.06%"
"Dec 19, 2013","85.90","85.90","85.90","85.90","-","0.12%"
"Dec 18, 2013","85.80","85.80","85.80","85.80","0.01K","0.12%"
"Dec 17, 2013","85.70","85.70","85.70","85.70","-","0.06%"
"Dec 16, 2013","85.65","85.65","85.65","85.65","0.01K","0.29%"
"Dec 13, 2013","85.40","85.40","85.40","85.40","-","-0.06%"
"Dec 12, 2013","85.45","85.45","85.45","85.45","0.01K","0.00%"
"Dec 11, 2013","85.45","85.45","85.45","85.45","0.01K","0.29%"
"Dec 10, 2013","85.20","85.20","85.20","85.20","0.08K","-0.12%"
"Dec 09, 2013","85.30","85.30","85.30","85.30","0.02K","0.00%"
"Dec 06, 2013","85.30","85.30","85.30","85.30","0.04K","-0.06%"
"Dec 05, 2013","85.35","85.35","85.35","85.35","0.01K","-0.06%"
"Dec 04, 2013","85.40","85.40","85.40","85.40","0.02K","-0.93%"
"Dec 03, 2013","86.20","86.20","86.20","86.20","0.02K","1.17%"
"Dec 02, 2013","85.20","85.20","85.20","85.20","0.00K","0.77%"
"Nov 29, 2013","84.55","84.55","84.55","84.55","0.03K","0.06%"
"Nov 28, 2013","84.50","84.50","84.50","84.50","-","-0.06%"
"Nov 27, 2013","84.55","84.55","84.55","84.55","0.05K","0.00%"
"Nov 26, 2013","84.55","84.55","84.55","84.55","0.01K","0.06%"
"Nov 25, 2013","84.50","84.50","84.50","84.50","-","0.12%"
"Nov 22, 2013","84.40","84.40","84.40","84.40","0.02K","-0.30%"
"Nov 21, 2013","84.65","84.65","84.65","84.65","-","0.00%"
"Nov 20, 2013","84.65","84.65","84.65","84.65","0.01K","0.06%"
"Nov 19, 2013","84.60","84.60","84.60","84.60","0.01K","-0.06%"
"Nov 18, 2013","84.65","84.65","84.65","84.65","0.01K","-0.06%"
"Nov 15, 2013","84.70","84.70","84.70","84.70","0.07K","0.18%"
"Nov 14, 2013","84.55","84.55","84.55","84.55","0.02K","0.06%"
"Nov 13, 2013","84.50","84.50","84.50","84.50","0.02K","0.00%"
"Nov 12, 2013","84.50","84.50","84.50","84.50","0.04K","0.06%"
"Nov 11, 2013","84.45","84.45","84.45","84.45","-","-0.12%"
"Nov 08, 2013","84.55","84.55","84.55","84.55","0.03K","-0.18%"
"Nov 07, 2013","84.70","84.70","84.70","84.70","0.01K","0.65%"
"Nov 06, 2013","84.15","84.15","84.15","84.15","0.02K","0.18%"
"Nov 05, 2013","84.00","84.00","84.00","84.00","-","0.06%"
"Nov 04, 2013","83.95","83.95","83.95","83.95","0.02K","-0.53%"
"Nov 01, 2013","84.40","84.40","84.40","84.40","0.01K","0.30%"
"Oct 31, 2013","84.15","84.15","84.15","84.15","0.03K","-0.30%"
"Oct 30, 2013","84.40","84.40","84.40","84.40","0.05K","-0.35%"
"Oct 29, 2013","84.70","84.70","84.70","84.70","0.07K","0.12%"
"Oct 28, 2013","84.60","84.60","84.60","84.60","-","3.87%"
"Oct 25, 2013","81.45","81.45","81.45","81.45","-","-0.06%"
"Oct 24, 2013","81.50","81.50","81.50","81.50","0.03K","0.31%"
"Oct 23, 2013","81.25","81.25","81.25","81.25","0.03K","0.06%"
"Oct 22, 2013","81.20","81.20","81.20","81.20","0.02K","0.37%"
"Oct 21, 2013","80.90","80.90","80.90","80.90","0.01K","-0.49%"
"Oct 18, 2013","81.30","81.30","81.30","81.30","0.04K","0.68%"
"Oct 17, 2013","80.75","80.75","80.75","80.75","0.04K","0.25%"
"Oct 16, 2013","80.55","80.55","80.55","80.55","0.03K","-0.06%"
"Oct 15, 2013","80.60","80.60","80.60","80.60","0.01K","-0.12%"
"Oct 14, 2013","80.70","80.70","80.70","80.70","-","0.31%"
"Oct 11, 2013","80.45","80.45","80.45","80.45","0.02K","-0.56%"
"Oct 10, 2013","80.90","80.90","80.90","80.90","0.02K","0.00%"
"Oct 09, 2013","80.90","80.90","80.90","80.90","0.01K","0.50%"
"Oct 08, 2013","80.50","80.50","80.50","80.50","0.04K","-0.37%"
"Oct 07, 2013","80.80","80.80","80.80","80.80","0.01K","1.00%"
"Oct 04, 2013","80.00","80.00","80.00","80.00","0.07K","0.25%"
"Oct 03, 2013","79.80","79.80","79.80","79.80","0.01K","-0.19%"
"Oct 02, 2013","79.95","79.95","79.95","79.95","0.02K","1.52%"
"Oct 01, 2013","78.75","78.75","78.75","78.75","0.09K","-0.51%"
"Sep 30, 2013","79.15","79.15","79.15","79.15","0.01K","0.96%"
"Sep 27, 2013","78.40","78.40","78.40","78.40","0.02K","-0.19%"
"Sep 26, 2013","78.55","78.55","78.55","78.55","0.02K","0.00%"
"Sep 25, 2013","78.55","78.55","78.55","78.55","0.04K","0.06%"
"Sep 24, 2013","78.50","78.50","78.50","78.50","0.02K","0.00%"
"Sep 23, 2013","78.50","78.50","78.50","78.50","0.02K","0.13%"
"Sep 20, 2013","78.40","78.40","78.40","78.40","-","-0.19%"
"Sep 19, 2013","78.55","78.55","78.55","78.55","0.06K","0.00%"
"Sep 18, 2013","78.55","78.55","78.55","78.55","0.10K","0.06%"
"Sep 17, 2013","78.50","78.50","78.50","78.50","0.06K","0.96%"
"Sep 16, 2013","77.75","77.75","77.75","77.75","0.07K","-0.06%"
"Sep 13, 2013","77.80","77.80","77.80","77.80","0.01K","0.13%"
"Sep 12, 2013","77.70","77.70","77.70","77.70","0.01K","0.39%"
"Sep 11, 2013","77.40","77.40","77.40","77.40","0.01K","0.19%"
"Sep 10, 2013","77.25","77.25","77.25","77.25","0.04K","0.06%"
"Sep 09, 2013","77.20","77.20","77.20","77.20","0.01K","0.13%"
"Sep 06, 2013","77.10","77.10","77.10","77.10","0.02K","0.13%"
"Sep 05, 2013","77.00","77.00","77.00","77.00","0.02K","0.06%"
"Sep 04, 2013","76.95","76.95","76.95","76.95","0.01K","-1.97%"
"Sep 03, 2013","78.50","78.50","78.50","78.50","0.01K","0.06%"
"Sep 02, 2013","78.45","78.45","78.45","78.45","0.02K","-0.13%"
"Aug 30, 2013","78.55","78.55","78.55","78.55","0.01K","0.38%"
"Aug 29, 2013","78.25","78.25","78.25","78.25","0.01K","0.00%"
"Aug 28, 2013","78.25","78.25","78.25","78.25","0.04K","0.19%"
"Aug 27, 2013","78.10","78.10","78.10","78.10","0.01K","-0.26%"
"Aug 23, 2013","78.30","78.30","78.30","78.30","-","-0.25%"
"Aug 22, 2013","78.50","78.50","78.50","78.50","-","0.06%"
"Aug 21, 2013","78.45","78.45","78.45","78.45","-","-0.13%"
"Aug 20, 2013","78.55","78.55","78.55","78.55","0.01K","-0.32%"
"Aug 19, 2013","78.80","78.80","78.80","78.80","-","0.13%"
"Aug 16, 2013","78.70","78.70","78.70","78.70","-","0.06%"
"Aug 15, 2013","78.65","78.65","78.65","78.65","0.01K","-0.32%"
"Aug 14, 2013","78.90","78.90","78.90","78.90","0.06K","0.57%"
"Aug 13, 2013","78.45","78.45","78.45","78.45","0.01K","0.13%"
"Aug 12, 2013","78.35","78.35","78.35","78.35","0.01K","0.84%"
"Aug 09, 2013","77.70","77.70","77.70","77.70","0.03K","0.78%"
"Aug 08, 2013","77.10","77.10","77.10","77.10","0.02K","0.26%"
"Aug 07, 2013","76.90","76.90","76.90","76.90","0.01K","0.13%"
"Aug 06, 2013","76.80","76.80","76.80","76.80","0.03K","-0.19%"
"Aug 05, 2013","76.95","76.95","76.95","76.95","0.03K","-0.06%"
"Aug 02, 2013","77.00","77.00","77.00","77.00","0.03K","0.06%"
"Aug 01, 2013","76.95","76.95","76.95","76.95","0.01K","-0.13%"
"Jul 31, 2013","77.05","77.05","77.05","77.05","0.01K","-0.32%"
"Jul 30, 2013","77.30","77.30","77.30","77.30","0.03K","0.59%"
"Jul 29, 2013","76.85","76.85","76.85","76.85","0.06K","-0.52%"
"Jul 26, 2013","77.25","77.25","77.25","77.25","0.01K","-0.06%"
"Jul 25, 2013","77.30","77.30","77.30","77.30","0.02K","0.06%"
"Jul 24, 2013","77.25","77.25","77.25","77.25","0.02K","-0.13%"
"Jul 23, 2013","77.35","77.35","77.35","77.35","-","0.19%"
"Jul 22, 2013","77.20","77.20","77.20","77.20","0.01K","-0.13%"
"Jul 19, 2013","77.30","77.30","77.30","77.30","-","-0.13%"
"Jul 18, 2013","77.40","77.40","77.40","77.40","-","0.19%"
"Jul 17, 2013","77.25","77.25","77.25","77.25","0.01K","0.13%"
"Jul 16, 2013","77.15","77.15","77.15","77.15","0.03K","0.19%"
"Jul 15, 2013","77.00","77.00","77.00","77.00","0.01K","0.52%"
"Jul 12, 2013","76.60","76.60","76.60","76.60","-","-0.45%"
"Jul 11, 2013","76.95","76.95","76.95","76.95","0.03K","0.65%"
"Jul 10, 2013","76.45","76.45","76.45","76.45","0.06K","-0.52%"
"Jul 09, 2013","76.85","76.85","76.85","76.85","0.03K","-0.13%"
"Jul 08, 2013","76.95","76.95","76.95","76.95","0.03K","0.00%"
"Jul 05, 2013","76.95","76.95","76.95","76.95","0.03K","0.00%"
"Jul 04, 2013","76.95","76.95","76.95","76.95","0.01K","-0.52%"
"Jul 03, 2013","77.35","77.35","77.35","77.35","0.03K","-0.26%"
"Jul 02, 2013","77.55","77.55","77.55","77.55","0.03K","0.78%"
"Jul 01, 2013","76.95","76.95","76.95","76.95","0.01K","-7.29%"
"Jun 28, 2013","83.00","83.00","83.00","83.00","0.01K","0.00%"
"Jun 27, 2013","83.00","83.00","83.00","83.00","0.04K","0.00%"
"Jun 26, 2013","83.00","83.00","83.00","83.00","0.03K","0.00%"
"Jun 25, 2013","83.00","83.00","83.00","83.00","0.04K","0.06%"
"Jun 24, 2013","82.95","82.95","82.95","82.95","0.02K","-0.24%"
"Jun 21, 2013","83.15","83.15","83.15","83.15","-","-0.36%"
"Jun 20, 2013","83.45","83.45","83.45","83.45","0.01K","-0.36%"
"Jun 19, 2013","83.75","83.75","83.75","83.75","-","0.06%"
"Jun 18, 2013","83.70","83.70","83.70","83.70","0.01K","-0.12%"
"Jun 17, 2013","83.80","83.80","83.80","83.80","-","0.06%"
"Jun 14, 2013","83.75","83.75","83.75","83.75","0.01K","0.00%"
"Jun 13, 2013","83.75","83.75","83.75","83.75","-","-0.18%"
"Jun 12, 2013","83.90","83.90","83.90","83.90","0.02K","-0.18%"
"Jun 11, 2013","84.05","84.05","84.05","84.05","0.01K","-0.47%"
"Jun 10, 2013","84.45","84.45","84.45","84.45","0.01K","-1.23%"
"Jun 07, 2013","85.50","85.50","85.50","85.50","0.01K","-0.23%"
"Jun 06, 2013","85.70","85.70","85.70","85.70","0.03K","-0.81%"
"Jun 05, 2013","86.40","86.40","86.40","86.40","0.01K","-0.17%"
"Jun 04, 2013","86.55","86.55","86.55","86.55","0.15K","-0.06%"
"Jun 03, 2013","86.60","86.60","86.60","86.60","0.07K","-1.25%"
"May 31, 2013","87.70","87.70","87.70","87.70","0.01K","0.06%"
"May 30, 2013","87.65","87.65","87.65","87.65","0.02K","-0.06%"
"May 29, 2013","87.70","87.70","87.70","87.70","0.02K","0.23%"
"May 28, 2013","87.50","87.50","87.50","87.50","-","-0.28%"
"May 24, 2013","87.75","87.75","87.75","87.75","0.01K","-0.06%"
"May 23, 2013","87.80","87.80","87.80","87.80","0.01K","0.17%"
"May 22, 2013","87.65","87.65","87.65","87.65","0.01K","-0.06%"
"May 21, 2013","87.70","87.70","87.70","87.70","-","-0.06%"
"May 20, 2013","87.75","87.75","87.75","87.75","0.01K","0.06%"
"May 17, 2013","87.70","87.70","87.70","87.70","0.03K","0.06%"
"May 16, 2013","87.65","87.65","87.65","87.65","0.01K","0.06%"
"May 15, 2013","87.60","87.60","87.60","87.60","-","0.11%"
"May 14, 2013","87.50","87.50","87.50","87.50","-","0.11%"
"May 13, 2013","87.40","87.40","87.40","87.40","0.04K","0.06%"
"May 10, 2013","87.35","87.35","87.35","87.35","0.04K","-0.40%"
"May 09, 2013","87.70","87.70","87.70","87.70","0.01K","0.00%"
"May 08, 2013","87.70","87.70","87.70","87.70","0.02K","0.06%"
"May 07, 2013","87.65","87.65","87.65","87.65","0.04K","0.17%"
"May 06, 2013","87.50","87.50","87.50","87.50","-","0.00%"
"May 03, 2013","87.50","87.50","87.50","87.50","0.01K","0.69%"
"May 02, 2013","86.90","86.90","86.90","86.90","0.02K","-0.11%"
"May 01, 2013","87.00","87.00","87.00","87.00","0.03K","0.00%"
"Apr 30, 2013","87.00","87.00","87.00","87.00","0.05K","0.23%"
"Apr 29, 2013","86.80","86.80","86.80","86.80","0.08K","-0.17%"
"Apr 26, 2013","86.95","86.95","86.95","86.95","0.01K","-0.40%"
"Apr 25, 2013","87.30","87.30","87.30","87.30","0.02K","0.06%"
"Apr 24, 2013","87.25","87.25","87.25","87.25","0.01K","-1.02%"
"Apr 23, 2013","88.15","88.15","88.15","88.15","0.01K","0.74%"
"Apr 22, 2013","87.50","87.50","87.50","87.50","0.01K","0.11%"
"Apr 19, 2013","87.40","87.40","87.40","87.40","0.02K","-0.29%"
"Apr 18, 2013","87.65","87.65","87.65","87.65","0.01K","0.23%"
"Apr 17, 2013","87.45","87.45","87.45","87.45","0.02K","-0.68%"
"Apr 16, 2013","88.05","88.05","88.05","88.05","0.01K","-0.17%"
"Apr 15, 2013","88.20","88.20","88.20","88.20","0.01K","-1.34%"
"Apr 12, 2013","89.40","89.40","89.40","89.40","0.01K","0.68%"
"Apr 11, 2013","88.80","88.80","88.80","88.80","0.01K","0.34%"
"Apr 10, 2013","88.50","88.50","88.50","88.50","-","0.23%"
"Apr 09, 2013","88.30","88.30","88.30","88.30","0.01K","-0.23%"
"Apr 08, 2013","88.50","88.50","88.50","88.50","0.01K","0.11%"
"Apr 05, 2013","88.40","88.40","88.40","88.40","0.01K","0.40%"
"Apr 04, 2013","88.05","88.05","88.05","88.05","0.02K","0.46%"
"Apr 03, 2013","87.65","87.65","87.65","87.65","0.05K","0.86%"
"Apr 02, 2013","86.90","86.90","86.90","86.90","0.11K","-4.14%"
"Mar 28, 2013","90.65","90.65","90.65","90.65","0.03K","-0.33%"
"Mar 27, 2013","90.95","90.95","90.95","90.95","0.01K","-0.87%"
"Mar 26, 2013","91.75","91.75","91.75","91.75","0.01K","-0.16%"
"Mar 25, 2013","91.90","91.90","91.90","91.90","-","0.11%"
"Mar 22, 2013","91.80","91.80","91.80","91.80","0.01K","0.22%"
"Mar 21, 2013","91.60","91.60","91.60","91.60","-","0.55%"
"Mar 20, 2013","91.10","91.10","91.10","91.10","-","-0.71%"
"Mar 19, 2013","91.75","91.75","91.75","91.75","0.04K","-0.54%"
"Mar 18, 2013","92.25","92.25","92.25","92.25","0.01K","-0.32%"
"Mar 15, 2013","92.55","92.55","92.55","92.55","0.02K","0.38%"
"Mar 14, 2013","92.20","92.20","92.20","92.20","0.02K","-0.05%"
"Mar 13, 2013","92.25","92.25","92.25","92.25","0.01K","-0.05%"
"Mar 12, 2013","92.30","92.30","92.30","92.30","0.02K","0.49%"
"Mar 11, 2013","91.85","91.85","91.85","91.85","0.02K","-0.22%"
"Mar 08, 2013","92.05","92.05","92.05","92.05","0.03K","-0.32%"
"Mar 07, 2013","92.35","92.35","92.35","92.35","0.11K","-0.43%"
"Mar 06, 2013","92.75","92.75","92.75","92.75","0.03K","-0.38%"
"Mar 05, 2013","93.10","93.10","93.10","93.10","0.05K","-0.27%"
"Mar 04, 2013","93.35","93.35","93.35","93.35","0.03K","-0.74%"
"Mar 01, 2013","94.05","94.05","94.05","94.05","0.06K","-0.21%"
"Feb 28, 2013","94.25","94.25","94.25","94.25","0.07K","0.75%"
"Feb 27, 2013","93.55","93.55","93.55","93.55","0.08K","0.86%"
"Feb 26, 2013","92.75","92.75","92.75","92.75","0.03K","-0.64%"
"Feb 25, 2013","93.35","93.35","93.35","93.35","0.16K","-1.22%"
"Feb 22, 2013","94.50","94.50","94.50","94.50","-","-0.79%"
"Feb 21, 2013","95.25","95.25","95.25","95.25","-","0.37%"
"Feb 20, 2013","94.90","94.90","94.90","94.90","0.01K","0.00%"
"Feb 19, 2013","94.90","94.90","94.90","94.90","-","0.26%"
"Feb 18, 2013","94.65","94.65","94.65","94.65","-","-0.21%"
"Feb 15, 2013","94.85","94.85","94.85","94.85","-","-0.26%"
"Feb 14, 2013","95.10","95.10","95.10","95.10","-","0.00%"
"Feb 13, 2013","95.10","95.10","95.10","95.10","0.01K","-0.47%"
"Feb 12, 2013","95.55","95.55","95.55","95.55","-","0.16%"
"Feb 11, 2013","95.40","95.40","95.40","95.40","0.01K","-0.62%"
"Feb 08, 2013","96.00","96.00","96.00","96.00","0.03K","0.31%"
"Feb 07, 2013","95.70","95.70","95.70","95.70","0.02K","-0.62%"
"Feb 06, 2013","96.30","96.30","96.30","96.30","0.02K","0.16%"
"Feb 05, 2013","96.15","96.15","96.15","96.15","0.09K","0.58%"
"Feb 04, 2013","95.60","95.60","95.60","95.60","0.05K","0.21%"
"Feb 01, 2013","95.40","95.40","95.40","95.40","0.01K","0.21%"
"Jan 31, 2013","95.20","95.20","95.20","95.20","0.03K","-0.26%"
"Jan 30, 2013","95.45","95.45","95.45","95.45","0.03K","0.10%"
"Jan 29, 2013","95.35","95.35","95.35","95.35","0.02K","0.00%"
"Jan 28, 2013","95.35","95.35","95.35","95.35","0.03K","2.25%"
"Jan 25, 2013","93.25","93.25","93.25","93.25","-","0.11%"
"Jan 24, 2013","93.15","93.15","93.15","93.15","-","0.00%"
"Jan 23, 2013","93.15","93.15","93.15","93.15","-","-0.11%"
"Jan 22, 2013","93.25","93.25","93.25","93.25","-","0.00%"
"Jan 21, 2013","93.25","93.25","93.25","93.25","-","0.00%"
"Jan 18, 2013","93.25","93.25","93.25","93.25","-","-0.11%"
"Jan 17, 2013","93.35","93.35","93.35","93.35","-","0.11%"
"Jan 16, 2013","93.25","93.25","93.25","93.25","-","-0.05%"
"Jan 15, 2013","93.30","93.30","93.30","93.30","0.02K","-0.32%"
"Jan 14, 2013","93.60","93.60","93.60","93.60","-","-0.05%"
"Jan 11, 2013","93.65","93.65","93.65","93.65","0.01K","0.43%"
"Jan 10, 2013","93.25","93.25","93.25","93.25","0.03K","-0.05%"
"Jan 09, 2013","93.30","93.30","93.30","93.30","0.03K","-0.11%"
"Jan 08, 2013","93.40","93.40","93.40","93.40","0.02K","-1.01%"
"Jan 07, 2013","94.35","94.35","94.35","94.35","0.01K","-0.68%"
"Jan 04, 2013","95.00","95.00","95.00","95.00","0.01K","0.64%"
"Jan 03, 2013","94.40","94.40","94.40","94.40","0.02K","-0.47%"
"Jan 02, 2013","94.85","94.85","94.85","94.85","-","1.17%"
"Dec 31, 2012","93.75","93.75","93.75","93.75","-","0.21%"
"Dec 28, 2012","93.55","93.55","93.55","93.55","-","0.05%"
"Dec 27, 2012","93.50","93.50","93.50","93.50","-","0.05%"
"Dec 24, 2012","93.45","93.45","93.45","93.45","-","0.00%"
"Dec 21, 2012","93.45","93.45","93.45","93.45","-","-0.27%"
"Dec 20, 2012","93.70","93.70","93.70","93.70","0.01K","-0.11%"
"Dec 19, 2012","93.80","93.80","93.80","93.80","0.01K","0.11%"
"Dec 18, 2012","93.70","93.70","93.70","93.70","0.01K","0.21%"
"Dec 17, 2012","93.50","93.50","93.50","93.50","0.01K","-0.27%"
"Dec 14, 2012","93.75","93.75","93.75","93.75","0.01K","0.97%"
"Dec 13, 2012","92.85","92.85","92.85","92.85","0.09K","0.98%"
"Dec 12, 2012","91.95","91.95","91.95","91.95","0.01K","-0.70%"
"Dec 11, 2012","92.60","92.60","92.60","92.60","0.01K","-0.59%"
"Dec 10, 2012","93.15","93.15","93.15","93.15","0.02K","-0.05%"
"Dec 07, 2012","93.20","93.20","93.20","93.20","0.01K","-0.59%"
"Dec 06, 2012","93.75","93.75","93.75","93.75","0.01K","-0.69%"
"Dec 05, 2012","94.40","94.40","94.40","94.40","0.01K","-0.21%"
"Dec 04, 2012","94.60","94.60","94.60","94.60","0.03K","-0.58%"
"Dec 03, 2012","95.15","95.15","95.15","95.15","0.01K","10.77%"
"Nov 30, 2012","85.90","85.90","85.90","85.90","0.01K","0.06%"
"Nov 29, 2012","85.85","85.85","85.85","85.85","0.07K","0.06%"
"Nov 28, 2012","85.80","85.80","85.80","85.80","0.06K","0.29%"
"Nov 27, 2012","85.55","85.55","85.55","85.55","-","-0.06%"
"Nov 26, 2012","85.60","85.60","85.60","85.60","0.01K","0.18%"
"Nov 23, 2012","85.45","85.45","85.45","85.45","0.03K","-0.12%"
"Nov 22, 2012","85.55","85.55","85.55","85.55","0.01K","0.88%"
"Nov 21, 2012","84.80","84.80","84.80","84.80","0.01K","-0.18%"
"Nov 20, 2012","84.95","84.95","84.95","84.95","0.03K","-0.53%"
"Nov 19, 2012","85.40","85.40","85.40","85.40","0.02K","-0.18%"
"Nov 16, 2012","85.55","85.55","85.55","85.55","0.02K","0.88%"
"Nov 15, 2012","84.80","84.80","84.80","84.80","0.01K","0.41%"
"Nov 14, 2012","84.45","84.45","84.45","84.45","0.02K","0.18%"
"Nov 13, 2012","84.30","84.30","84.30","84.30","0.03K","-0.82%"
"Nov 12, 2012","85.00","85.00","85.00","85.00","0.04K","0.35%"
"Nov 09, 2012","84.70","84.70","84.70","84.70","0.01K","0.59%"
"Nov 08, 2012","84.20","84.20","84.20","84.20","0.01K","1.26%"
"Nov 07, 2012","83.15","83.15","83.15","83.15","0.02K","-0.06%"
"Nov 06, 2012","83.20","83.20","83.20","83.20","0.04K","-0.18%"
"Nov 05, 2012","83.35","83.35","83.35","83.35","0.02K","0.54%"
"Nov 02, 2012","82.90","82.90","82.90","82.90","-","-0.60%"
"Nov 01, 2012","83.40","83.40","83.40","83.40","0.22K","-0.24%"
"Oct 31, 2012","83.60","83.60","83.60","83.60","0.08K","-0.48%"
"Oct 30, 2012","84.00","84.00","84.00","84.00","0.01K","0.36%"
"Oct 29, 2012","83.70","83.70","83.70","83.70","0.13K","0.54%"
